"Time","Response Within Response Time"
2023-07-16 12:05:20,96.0%
2023-07-16 12:05:30,95.1%
2023-07-16 12:05:40,93.7%
2023-07-16 12:05:50,93.7%
2023-07-16 12:06:00,93.1%
2023-07-16 12:06:10,92.8%
2023-07-16 12:06:20,91.7%
2023-07-16 12:06:30,91.7%
2023-07-16 12:06:40,91.7%
2023-07-16 12:06:50,91.2%
2023-07-16 12:07:00,89.8%
2023-07-16 12:07:10,89.7%
2023-07-16 12:07:20,89.3%
2023-07-16 12:07:30,89.1%
2023-07-16 12:07:40,88.8%
2023-07-16 12:07:50,88.5%
2023-07-16 12:08:00,88.4%
2023-07-16 12:08:10,87.8%
2023-07-16 12:08:20,88.0%
2023-07-16 12:08:30,88.1%
2023-07-16 12:08:40,88.2%
2023-07-16 12:08:50,88.4%
2023-07-16 12:09:00,88.5%
2023-07-16 12:09:10,88.5%
2023-07-16 12:09:20,89.6%
2023-07-16 12:09:30,89.5%
2023-07-16 12:09:40,89.6%
2023-07-16 12:09:50,90.3%
2023-07-16 12:10:00,91.9%
2023-07-16 12:10:10,92.5%
2023-07-16 12:10:20,93.5%
2023-07-16 12:10:30,95.0%
2023-07-16 12:10:40,94.5%
2023-07-16 12:10:50,95.1%
2023-07-16 12:11:00,95.1%
2023-07-16 12:11:10,96.5%
2023-07-16 12:11:20,96.5%
2023-07-16 12:11:30,96.5%
2023-07-16 12:11:40,97.0%
2023-07-16 12:11:50,98.5%
2023-07-16 12:12:00,98.0%
2023-07-16 12:12:10,98.0%
2023-07-16 12:12:20,97.6%
2023-07-16 12:12:30,97.1%
2023-07-16 12:12:40,97.1%
2023-07-16 12:12:50,97.1%
2023-07-16 12:13:00,97.2%
2023-07-16 12:13:10,97.2%
2023-07-16 12:13:20,96.7%
2023-07-16 12:13:30,95.7%
2023-07-16 12:13:40,95.7%
2023-07-16 12:13:50,95.6%
2023-07-16 12:14:00,95.5%
2023-07-16 12:14:10,95.4%
2023-07-16 12:14:20,95.4%
2023-07-16 12:14:30,95.3%
2023-07-16 12:14:40,95.7%
2023-07-16 12:14:50,95.7%
2023-07-16 12:15:00,95.6%
2023-07-16 12:15:10,95.6%
2023-07-16 12:15:20,95.7%
2023-07-16 12:15:30,96.3%
2023-07-16 12:15:40,96.3%
2023-07-16 12:15:50,96.9%
2023-07-16 12:16:00,96.4%
2023-07-16 12:16:10,95.5%
2023-07-16 12:16:20,95.5%
2023-07-16 12:16:30,95.5%
2023-07-16 12:16:40,95.5%
2023-07-16 12:16:50,94.4%
2023-07-16 12:17:00,94.1%
2023-07-16 12:17:10,94.5%
2023-07-16 12:17:20,94.0%
2023-07-16 12:17:30,94.1%
2023-07-16 12:17:40,93.3%
2023-07-16 12:17:50,93.3%
2023-07-16 12:18:00,93.4%
2023-07-16 12:18:10,93.8%
2023-07-16 12:18:20,93.9%
2023-07-16 12:18:30,93.5%
2023-07-16 12:18:40,93.7%
2023-07-16 12:18:50,93.8%
2023-07-16 12:19:00,94.0%
2023-07-16 12:19:10,92.9%
2023-07-16 12:19:20,93.0%
2023-07-16 12:19:30,93.1%
2023-07-16 12:19:40,93.1%
2023-07-16 12:19:50,93.0%
2023-07-16 12:20:00,93.0%
2023-07-16 12:20:10,92.7%
2023-07-16 12:20:20,92.7%
2023-07-16 12:20:30,92.5%
2023-07-16 12:20:40,92.3%
2023-07-16 12:20:50,92.6%
2023-07-16 12:21:00,93.4%
2023-07-16 12:21:10,93.3%
2023-07-16 12:21:20,93.3%
2023-07-16 12:21:30,93.5%
2023-07-16 12:21:40,94.9%
2023-07-16 12:21:50,95.3%
2023-07-16 12:22:00,95.4%
2023-07-16 12:22:10,96.3%
2023-07-16 12:22:20,96.3%
2023-07-16 12:22:30,97.2%
2023-07-16 12:22:40,97.2%
2023-07-16 12:22:50,97.2%
2023-07-16 12:23:00,97.2%
2023-07-16 12:23:10,97.6%
2023-07-16 12:23:20,98.1%
2023-07-16 12:23:30,96.7%
2023-07-16 12:23:40,96.8%
2023-07-16 12:23:50,96.6%
2023-07-16 12:24:00,98.0%
2023-07-16 12:24:10,97.1%
2023-07-16 12:24:20,97.1%
2023-07-16 12:24:30,97.1%
2023-07-16 12:24:40,96.6%
2023-07-16 12:24:50,96.7%
2023-07-16 12:25:00,95.9%
2023-07-16 12:25:10,95.9%
2023-07-16 12:25:20,95.6%
2023-07-16 12:25:30,94.3%
2023-07-16 12:25:40,93.5%
2023-07-16 12:25:50,93.4%
2023-07-16 12:26:00,93.5%
2023-07-16 12:26:10,93.4%
2023-07-16 12:26:20,93.3%
2023-07-16 12:26:30,93.3%
2023-07-16 12:26:40,93.2%
2023-07-16 12:26:50,93.0%
2023-07-16 12:27:00,93.0%
2023-07-16 12:27:10,93.1%
2023-07-16 12:27:20,93.0%
2023-07-16 12:27:30,93.1%
2023-07-16 12:27:40,93.2%
2023-07-16 12:27:50,93.2%
2023-07-16 12:28:00,93.7%
2023-07-16 12:28:10,93.7%
2023-07-16 12:28:20,95.0%
2023-07-16 12:28:30,94.9%
2023-07-16 12:28:40,95.1%
2023-07-16 12:28:50,95.1%
2023-07-16 12:29:00,96.0%
2023-07-16 12:29:10,95.9%
2023-07-16 12:29:20,94.6%
2023-07-16 12:29:30,94.7%
2023-07-16 12:29:40,94.7%
2023-07-16 12:29:50,95.0%
2023-07-16 12:30:00,95.1%
2023-07-16 12:30:10,94.6%
2023-07-16 12:30:20,95.9%
2023-07-16 12:30:30,96.4%
2023-07-16 12:30:40,96.4%
2023-07-16 12:30:50,96.0%
2023-07-16 12:31:00,96.0%
2023-07-16 12:31:10,95.2%
2023-07-16 12:31:20,95.2%
2023-07-16 12:31:30,95.3%
2023-07-16 12:31:40,95.4%
2023-07-16 12:31:50,94.6%
2023-07-16 12:32:00,94.6%
2023-07-16 12:32:10,94.6%
2023-07-16 12:32:20,94.5%
2023-07-16 12:32:30,94.3%
2023-07-16 12:32:40,94.3%
2023-07-16 12:32:50,94.1%
2023-07-16 12:33:00,93.9%
2023-07-16 12:33:10,93.9%
2023-07-16 12:33:20,93.9%
2023-07-16 12:33:30,93.9%
2023-07-16 12:33:40,93.9%
2023-07-16 12:33:50,93.9%
2023-07-16 12:34:00,94.0%
2023-07-16 12:34:10,95.4%
2023-07-16 12:34:20,95.8%
2023-07-16 12:34:30,95.8%
2023-07-16 12:34:40,96.2%
2023-07-16 12:34:50,96.2%
2023-07-16 12:35:00,97.1%
2023-07-16 12:35:10,97.1%
2023-07-16 12:35:20,97.6%
2023-07-16 12:35:30,97.5%
2023-07-16 12:35:40,98%
2023-07-16 12:35:50,97%
2023-07-16 12:36:00,97.5%
2023-07-16 12:36:10,97.5%
2023-07-16 12:36:20,97.5%
2023-07-16 12:36:30,97.5%
2023-07-16 12:36:40,97.9%
2023-07-16 12:36:50,97.3%
2023-07-16 12:37:00,97.3%
2023-07-16 12:37:10,97.4%
2023-07-16 12:37:20,97.4%
2023-07-16 12:37:30,97.0%
2023-07-16 12:37:40,96.6%
2023-07-16 12:37:50,96.7%
2023-07-16 12:38:00,96.2%
2023-07-16 12:38:10,96.3%
2023-07-16 12:38:20,96.2%
2023-07-16 12:38:30,96.2%
2023-07-16 12:38:40,96.2%
2023-07-16 12:38:50,96.2%
2023-07-16 12:39:00,96.2%
2023-07-16 12:39:10,96.0%
2023-07-16 12:39:20,96.0%
2023-07-16 12:39:30,96.0%
2023-07-16 12:39:40,96.0%
2023-07-16 12:39:50,96.0%
2023-07-16 12:40:00,96.0%
2023-07-16 12:40:10,96.0%
2023-07-16 12:40:20,96.1%
2023-07-16 12:40:30,96.2%
2023-07-16 12:40:40,97.1%
2023-07-16 12:40:50,97.6%
2023-07-16 12:41:00,97.6%
2023-07-16 12:41:10,97.5%
2023-07-16 12:41:20,97.5%
2023-07-16 12:41:30,98.0%
2023-07-16 12:41:40,98.6%
2023-07-16 12:41:50,98.5%
2023-07-16 12:42:00,98.1%
2023-07-16 12:42:10,98.1%
2023-07-16 12:42:20,98.6%
2023-07-16 12:42:30,98.6%
2023-07-16 12:42:40,98.6%
2023-07-16 12:42:50,99.1%
2023-07-16 12:43:00,99.0%
2023-07-16 12:43:10,99.0%
2023-07-16 12:43:20,99.0%
2023-07-16 12:43:30,99.0%
2023-07-16 12:43:40,98.6%
2023-07-16 12:43:50,98.1%
2023-07-16 12:44:00,98.1%
2023-07-16 12:44:10,98.2%
2023-07-16 12:44:20,97.7%
2023-07-16 12:44:30,97.3%
2023-07-16 12:44:40,97.3%
2023-07-16 12:44:50,97.2%
2023-07-16 12:45:00,97.3%
2023-07-16 12:45:10,97.3%
2023-07-16 12:45:20,97.2%
2023-07-16 12:45:30,97.1%
2023-07-16 12:45:40,97.1%
2023-07-16 12:45:50,97.1%
2023-07-16 12:46:00,97.1%
2023-07-16 12:46:10,97.1%
2023-07-16 12:46:20,97.1%
2023-07-16 12:46:30,97.1%
2023-07-16 12:46:40,97.1%
2023-07-16 12:46:50,97.6%
2023-07-16 12:47:00,97.5%
2023-07-16 12:47:10,97.5%
2023-07-16 12:47:20,98.0%
2023-07-16 12:47:30,97.9%
2023-07-16 12:47:40,96.9%
2023-07-16 12:47:50,96.9%
2023-07-16 12:48:00,97.0%
2023-07-16 12:48:10,96.4%
2023-07-16 12:48:20,96.4%
2023-07-16 12:48:30,96.8%
2023-07-16 12:48:40,97.3%
2023-07-16 12:48:50,97.3%
2023-07-16 12:49:00,97.3%
2023-07-16 12:49:10,97.3%
2023-07-16 12:49:20,97.8%
2023-07-16 12:49:30,97.8%
2023-07-16 12:49:40,97.2%
2023-07-16 12:49:50,96.7%
2023-07-16 12:50:00,96.6%
2023-07-16 12:50:10,96.6%
2023-07-16 12:50:20,96.8%
2023-07-16 12:50:30,96.8%
2023-07-16 12:50:40,96.8%
2023-07-16 12:50:50,96.9%
2023-07-16 12:51:00,96.9%
2023-07-16 12:51:10,96.9%
2023-07-16 12:51:20,96.8%
2023-07-16 12:51:30,96.9%
2023-07-16 12:51:40,96.9%
2023-07-16 12:51:50,96.9%
2023-07-16 12:52:00,97.0%
2023-07-16 12:52:10,96.9%
2023-07-16 12:52:20,96.9%
2023-07-16 12:52:30,97.9%
2023-07-16 12:52:40,97.9%
2023-07-16 12:52:50,97.8%
2023-07-16 12:53:00,98.3%
2023-07-16 12:53:10,98.3%
2023-07-16 12:53:20,98.3%
2023-07-16 12:53:30,98.2%
2023-07-16 12:53:40,98.2%
2023-07-16 12:53:50,98.2%
2023-07-16 12:54:00,98.8%
2023-07-16 12:54:10,98.8%
2023-07-16 12:54:20,98.9%
2023-07-16 12:54:30,99.4%
2023-07-16 12:54:40,100%
2023-07-16 12:54:50,100%
2023-07-16 12:55:00,100%
2023-07-16 12:55:10,100%
2023-07-16 12:55:20,100%
2023-07-16 12:55:30,100%
2023-07-16 12:55:40,100%
2023-07-16 12:55:50,100%
2023-07-16 12:56:00,98.9%
2023-07-16 12:56:10,99.0%
2023-07-16 12:56:20,97.4%
2023-07-16 12:56:30,97.4%
2023-07-16 12:56:40,97.3%
2023-07-16 12:56:50,97.2%
2023-07-16 12:57:00,96.7%
2023-07-16 12:57:10,95.2%
2023-07-16 12:57:20,95.1%
2023-07-16 12:57:30,95.3%
2023-07-16 12:57:40,94.4%
2023-07-16 12:57:50,93.7%
2023-07-16 12:58:00,93.8%
2023-07-16 12:58:10,92.5%
2023-07-16 12:58:20,92.7%
2023-07-16 12:58:30,92.4%
2023-07-16 12:58:40,91.9%
2023-07-16 12:58:50,91.7%
2023-07-16 12:59:00,91.3%
2023-07-16 12:59:10,91.0%
2023-07-16 12:59:20,91.0%
2023-07-16 12:59:30,91.0%
2023-07-16 12:59:40,90.7%
2023-07-16 12:59:50,90.5%
2023-07-16 13:00:00,90.6%
2023-07-16 13:00:10,89.7%
2023-07-16 13:00:20,89.8%
2023-07-16 13:00:30,90.1%
2023-07-16 13:00:40,89.9%
2023-07-16 13:00:50,90.8%
2023-07-16 13:01:00,90.7%
2023-07-16 13:01:10,92.0%
2023-07-16 13:01:20,91.9%
2023-07-16 13:01:30,92.0%
2023-07-16 13:01:40,92.2%
2023-07-16 13:01:50,92.7%
2023-07-16 13:02:00,94.1%
2023-07-16 13:02:10,93.2%
2023-07-16 13:02:20,92.2%
2023-07-16 13:02:30,93.2%
2023-07-16 13:02:40,93.6%
2023-07-16 13:02:50,93.7%
2023-07-16 13:03:00,94.7%
2023-07-16 13:03:10,94.8%
2023-07-16 13:03:20,95.3%
2023-07-16 13:03:30,95.8%
2023-07-16 13:03:40,95.8%
2023-07-16 13:03:50,96.3%
2023-07-16 13:04:00,96.3%
2023-07-16 13:04:10,95.9%
2023-07-16 13:04:20,94.0%
2023-07-16 13:04:30,94.2%
2023-07-16 13:04:40,94.2%
2023-07-16 13:04:50,93.4%
2023-07-16 13:05:00,94.2%
2023-07-16 13:05:10,94.1%
2023-07-16 13:05:20,93.9%
2023-07-16 13:05:30,93.8%
2023-07-16 13:05:40,93.7%
2023-07-16 13:05:50,93.5%
2023-07-16 13:06:00,93.4%
2023-07-16 13:06:10,93.3%
2023-07-16 13:06:20,93.2%
2023-07-16 13:06:30,93.2%
2023-07-16 13:06:40,93.1%
2023-07-16 13:06:50,92.9%
2023-07-16 13:07:00,93.9%
2023-07-16 13:07:10,94.9%
2023-07-16 13:07:20,94.8%
2023-07-16 13:07:30,95.3%
2023-07-16 13:07:40,95.2%
2023-07-16 13:07:50,95.8%
2023-07-16 13:08:00,95.6%
2023-07-16 13:08:10,95.6%
2023-07-16 13:08:20,95.5%
2023-07-16 13:08:30,95.5%
2023-07-16 13:08:40,95.3%
2023-07-16 13:08:50,95.1%
2023-07-16 13:09:00,95.7%
2023-07-16 13:09:10,98.5%
2023-07-16 13:09:20,98.5%
2023-07-16 13:09:30,98.5%
2023-07-16 13:09:40,100%
2023-07-16 13:09:50,100%
2023-07-16 13:10:00,100%
2023-07-16 13:10:10,100%
2023-07-16 13:10:20,100%
2023-07-16 13:10:30,100%
2023-07-16 13:10:40,100%
2023-07-16 13:10:50,100%
2023-07-16 13:11:00,100%
2023-07-16 13:11:10,100%
2023-07-16 13:11:20,100%
2023-07-16 13:11:30,100%
2023-07-16 13:11:40,100%
2023-07-16 13:11:50,100%
2023-07-16 13:12:00,100%
2023-07-16 13:12:10,100%
2023-07-16 13:12:20,100%
2023-07-16 13:12:30,100%
2023-07-16 13:12:40,100%
2023-07-16 13:12:50,100%
2023-07-16 13:13:00,100%
2023-07-16 13:13:10,100%
2023-07-16 13:13:20,100%
2023-07-16 13:13:30,100%
2023-07-16 13:13:40,100%
2023-07-16 13:13:50,100%
2023-07-16 13:14:00,100%
2023-07-16 13:14:10,100%
2023-07-16 13:14:20,100%
2023-07-16 13:14:30,100%
2023-07-16 13:14:40,100%
2023-07-16 13:14:50,100%
2023-07-16 13:15:00,100%
2023-07-16 13:15:10,100%
2023-07-16 13:15:20,100%
2023-07-16 13:15:30,100%
2023-07-16 13:15:40,100%
2023-07-16 13:15:50,100%
2023-07-16 13:16:00,100%
2023-07-16 13:16:10,100%
2023-07-16 13:16:20,100%
2023-07-16 13:16:30,100%
2023-07-16 13:16:40,100%
2023-07-16 13:16:50,100%
2023-07-16 13:17:00,100%
2023-07-16 13:17:10,100%
2023-07-16 13:17:20,99.3%
2023-07-16 13:17:30,99.2%
2023-07-16 13:17:40,99.2%
2023-07-16 13:17:50,99.2%
2023-07-16 13:18:00,99.2%
2023-07-16 13:18:10,99.2%
2023-07-16 13:18:20,99.2%
2023-07-16 13:18:30,99.2%
2023-07-16 13:18:40,99.2%
2023-07-16 13:18:50,99.2%
2023-07-16 13:19:00,99.2%
2023-07-16 13:19:10,99.2%
2023-07-16 13:19:20,99.2%
2023-07-16 13:19:30,99.2%
2023-07-16 13:19:40,99.2%
2023-07-16 13:19:50,99.2%
2023-07-16 13:20:00,99.2%
2023-07-16 13:20:10,99.2%
2023-07-16 13:20:20,99.2%
2023-07-16 13:20:30,99.2%
2023-07-16 13:20:40,99.2%
2023-07-16 13:20:50,99.2%
2023-07-16 13:21:00,99.2%
2023-07-16 13:21:10,99.2%
2023-07-16 13:21:20,99.2%
2023-07-16 13:21:30,99.2%
2023-07-16 13:21:40,99.2%
2023-07-16 13:21:50,99.2%
2023-07-16 13:22:00,99.2%
2023-07-16 13:22:10,100%
2023-07-16 13:22:20,100%
2023-07-16 13:22:30,100%
2023-07-16 13:22:40,100%
2023-07-16 13:22:50,100%
2023-07-16 13:23:00,100%
2023-07-16 13:23:10,99.1%
2023-07-16 13:23:20,99.1%
2023-07-16 13:23:30,99.1%
2023-07-16 13:23:40,99.1%
2023-07-16 13:23:50,99.1%
2023-07-16 13:24:00,99.1%
2023-07-16 13:24:10,99.1%
2023-07-16 13:24:20,99.1%
2023-07-16 13:24:30,99.1%
2023-07-16 13:24:40,98.2%
2023-07-16 13:24:50,98.2%
2023-07-16 13:25:00,98.1%
2023-07-16 13:25:10,98.2%
2023-07-16 13:25:20,98.2%
2023-07-16 13:25:30,98.2%
2023-07-16 13:25:40,98.2%
2023-07-16 13:25:50,98.2%
2023-07-16 13:26:00,98.2%
2023-07-16 13:26:10,98.2%
2023-07-16 13:26:20,98.2%
2023-07-16 13:26:30,98.2%
2023-07-16 13:26:40,98.2%
2023-07-16 13:26:50,98.2%
2023-07-16 13:27:00,98.3%
2023-07-16 13:27:10,98.3%
2023-07-16 13:27:20,98.4%
2023-07-16 13:27:30,98.4%
2023-07-16 13:27:40,98.4%
2023-07-16 13:27:50,98.4%
2023-07-16 13:28:00,99.2%
2023-07-16 13:28:10,99.2%
2023-07-16 13:28:20,99.2%
2023-07-16 13:28:30,99.2%
2023-07-16 13:28:40,99.2%
2023-07-16 13:28:50,99.2%
