"Time","GET /login 20ms","GET /signup 20ms","POST /logout 20ms","GET / 30ms","GET /home 30ms","POST /deposit 300ms","POST /payment 300ms","POST /login 2000ms","POST /signup 3000ms"
2023-07-17 20:10:00,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:10:10,100%,100%,,100%,100%,100%,100%,100%,
2023-07-17 20:10:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:10:30,100%,100%,100%,100%,100%,100%,100%,87.5%,100%
2023-07-17 20:10:40,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:10:50,100%,,,100%,100%,100%,100%,100%,
2023-07-17 20:11:00,100%,100%,100%,100%,100%,100%,,100%,
2023-07-17 20:11:10,100%,100%,,100%,100%,100%,100%,90.0%,100%
2023-07-17 20:11:20,100%,,,100%,100%,100%,100%,75.0%,
2023-07-17 20:11:30,100%,,,100%,100%,100%,100%,100%,
2023-07-17 20:11:40,100%,,,100%,100%,100%,100%,84.6%,
2023-07-17 20:11:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:12:00,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:12:10,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:12:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:12:30,100%,100%,100%,100%,100%,100%,100%,81.8%,100%
2023-07-17 20:12:40,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:12:50,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:13:00,100%,100%,100%,100%,100%,100%,100%,71.4%,
2023-07-17 20:13:10,100%,100%,100%,100%,95.2%,100%,100%,100%,100%
2023-07-17 20:13:20,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:13:30,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:13:40,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:13:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:14:00,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:14:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:14:20,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:14:30,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:14:40,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:14:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:15:00,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:15:10,100%,,,100%,100%,100%,100%,100%,100%
2023-07-17 20:15:20,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:15:30,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:15:40,100%,100%,,100%,100%,100%,100%,100%,
2023-07-17 20:15:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:16:00,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:16:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:16:20,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:16:30,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:16:40,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:16:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:17:00,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:17:10,100%,100%,100%,100%,100%,100%,100%,85.7%,100%
2023-07-17 20:17:20,100%,100%,100%,100%,100%,100%,100%,50%,100%
2023-07-17 20:17:30,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:17:40,100%,100%,100%,100%,100%,100%,100%,85.7%,100%
2023-07-17 20:17:50,100%,,100%,100%,100%,100%,100%,100%,50%
2023-07-17 20:18:00,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:18:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:18:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:18:30,100%,,,100%,100%,100%,100%,100%,
2023-07-17 20:18:40,100%,,100%,100%,100%,100%,100%,100%,
2023-07-17 20:18:50,100%,,,100%,100%,100%,100%,100%,100%
2023-07-17 20:19:00,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:19:10,100%,,,100%,100%,100%,100%,85.7%,100%
2023-07-17 20:19:20,100%,,100%,100%,100%,100%,100%,75.0%,100%
2023-07-17 20:19:30,100%,,,100%,100%,100%,100%,100%,
2023-07-17 20:19:40,100%,,100%,100%,100%,100%,100%,80%,100%
2023-07-17 20:19:50,100%,100%,100%,100%,100%,100%,100%,88.9%,
2023-07-17 20:20:00,100%,100%,100%,100%,100%,100%,100%,87.5%,100%
2023-07-17 20:20:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:20:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:20:30,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:20:40,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:20:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:21:00,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:21:10,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:21:20,100%,100%,100%,87.5%,100%,100%,100%,100%,100%
2023-07-17 20:21:30,100%,,,100%,100%,100%,100%,100%,
2023-07-17 20:21:40,100%,,,100%,100%,100%,100%,100%,
2023-07-17 20:21:50,100%,,,100%,100%,100%,100%,100%,
2023-07-17 20:22:00,100%,,,100%,100%,100%,100%,100%,
2023-07-17 20:22:10,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:22:20,100%,100%,,100%,100%,100%,100%,100%,
2023-07-17 20:22:30,100%,100%,100%,87.5%,100%,100%,100%,100%,50%
2023-07-17 20:22:40,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:22:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:23:00,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:23:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:23:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:23:30,100%,100%,,100%,100%,100%,100%,100%,
2023-07-17 20:23:40,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:23:50,100%,100%,100%,88.9%,100%,100%,100%,100%,100%
2023-07-17 20:24:00,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:24:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:24:20,100%,100%,100%,100%,100%,100%,100%,66.7%,100%
2023-07-17 20:24:30,100%,100%,,87.5%,100%,100%,100%,100%,100%
2023-07-17 20:24:40,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:24:50,100%,100%,100%,100%,100%,100%,100%,87.5%,100%
2023-07-17 20:25:00,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:25:10,100%,100%,100%,88.9%,96.3%,100%,100%,100%,
2023-07-17 20:25:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:25:30,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:25:40,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:25:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:26:00,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:26:10,100%,100%,100%,100%,96.8%,100%,100%,87.5%,66.7%
2023-07-17 20:26:20,100%,100%,,100%,100%,100%,100%,100%,
2023-07-17 20:26:30,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:26:40,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:26:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:27:00,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:27:10,,,,90.9%,100%,100%,100%,100%,
2023-07-17 20:27:20,,,,100%,100%,100%,100%,100%,
2023-07-17 20:27:30,100%,,,100%,100%,100%,100%,100%,
2023-07-17 20:27:40,100%,,,100%,100%,100%,100%,100%,
2023-07-17 20:27:50,100%,,,100%,100%,100%,100%,100%,
2023-07-17 20:28:00,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:28:10,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:28:20,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:28:30,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:28:40,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:28:50,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:29:00,100%,100%,,100%,100%,100%,100%,100%,
2023-07-17 20:29:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:29:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:29:30,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:29:40,100%,,100%,100%,100%,100%,100%,60.0%,100%
2023-07-17 20:29:50,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:30:00,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:30:10,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:30:20,100%,100%,100%,100%,100%,100%,100%,80%,100%
2023-07-17 20:30:30,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:30:40,100%,100%,,100%,100%,100%,100%,87.5%,100%
2023-07-17 20:30:50,100%,,,100%,100%,100%,100%,100%,
2023-07-17 20:31:00,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:31:10,100%,100%,,100%,100%,100%,100%,100%,
2023-07-17 20:31:20,100%,100%,,100%,100%,100%,100%,100%,
2023-07-17 20:31:30,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:31:40,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:31:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:32:00,100%,100%,,100%,100%,100%,100%,100%,
2023-07-17 20:32:10,100%,,,100%,100%,100%,100%,100%,100%
2023-07-17 20:32:20,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:32:30,100%,,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:32:40,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:32:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:33:00,100%,,100%,100%,100%,100%,100%,100%,
2023-07-17 20:33:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:33:20,,,,100%,100%,100%,100%,100%,
2023-07-17 20:33:30,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:33:40,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:33:50,100%,,,100%,100%,100%,100%,100%,100%
2023-07-17 20:34:00,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:34:10,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:34:20,87.5%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:34:30,108%,100%,,100%,100%,100%,100%,100%,
2023-07-17 20:34:40,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:34:50,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:35:00,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:35:10,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:35:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:35:30,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:35:40,100%,,,100%,100%,100%,100%,100%,100%
2023-07-17 20:35:50,100%,100%,100%,100%,100%,100%,100%,90%,100%
2023-07-17 20:36:00,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:36:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:36:20,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:36:30,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:36:40,100%,100%,100%,100%,100%,100%,100%,85.7%,66.7%
2023-07-17 20:36:50,100%,100%,100%,100%,96.6%,100%,100%,100%,100%
2023-07-17 20:37:00,100%,100%,100%,100%,100%,100%,100%,87.5%,
2023-07-17 20:37:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:37:20,100%,,,100%,100%,100%,100%,90.9%,100%
2023-07-17 20:37:30,100%,100%,100%,100%,95.2%,100%,100%,91.7%,
2023-07-17 20:37:40,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:37:50,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:38:00,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:38:10,100%,100%,100%,100%,100%,100%,,100%,100%
2023-07-17 20:38:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:38:30,100%,100%,100%,100%,100%,100%,100%,75.0%,100%
2023-07-17 20:38:40,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:38:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:39:00,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:39:10,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:39:20,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:39:30,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:39:40,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:39:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:40:00,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:40:10,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:40:20,100%,100%,100%,100%,100%,100%,100%,83.3%,100%
2023-07-17 20:40:30,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:40:40,100%,100%,,83.3%,96%,100%,100%,100%,
2023-07-17 20:40:50,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:41:00,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:41:10,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:41:20,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:41:30,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:41:40,100%,100%,100%,100%,100%,100%,,100%,100%
2023-07-17 20:41:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:42:00,100%,100%,100%,100%,96.3%,100%,100%,100%,100%
2023-07-17 20:42:10,100%,100%,,100%,100%,100%,100%,100%,
2023-07-17 20:42:20,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:42:30,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:42:40,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:42:50,100%,,100%,100%,100%,100%,100%,100%,
2023-07-17 20:43:00,100%,100%,100%,100%,100%,100%,100%,87.5%,100%
2023-07-17 20:43:10,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:43:20,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:43:30,100%,100%,,100%,100%,100%,100%,100%,
2023-07-17 20:43:40,100%,100%,100%,100%,100%,100%,100%,80%,100%
2023-07-17 20:43:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:44:00,100%,100%,100%,100%,96.8%,100%,100%,100%,100%
2023-07-17 20:44:10,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:44:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:44:30,100%,100%,100%,100%,100%,100%,100%,87.5%,100%
2023-07-17 20:44:40,100%,100%,100%,100%,100%,100%,100%,88.9%,100%
2023-07-17 20:44:50,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:45:00,100%,100%,100%,100%,100%,100%,100%,80%,
2023-07-17 20:45:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:45:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:45:30,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:45:40,100%,100%,,100%,100%,100%,100%,100%,
2023-07-17 20:45:50,,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:46:00,,,,100%,100%,100%,100%,100%,
2023-07-17 20:46:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:46:20,,,,100%,100%,100%,100%,100%,100%
2023-07-17 20:46:30,,,,100%,100%,100%,100%,100%,
2023-07-17 20:46:40,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:46:50,100%,100%,,100%,100%,100%,100%,100%,
2023-07-17 20:47:00,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:47:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:47:20,100%,,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:47:30,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:47:40,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:47:50,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:48:00,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:48:10,100%,,,88.9%,96.4%,100%,100%,100%,
2023-07-17 20:48:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:48:30,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:48:40,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:48:50,100%,,,100%,100%,100%,100%,100%,
2023-07-17 20:49:00,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:49:10,100%,100%,,100%,100%,100%,100%,100%,
2023-07-17 20:49:20,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:49:30,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:49:40,100%,,,100%,100%,100%,100%,100%,
2023-07-17 20:49:50,100%,,100%,83.3%,100%,100%,100%,100%,
2023-07-17 20:50:00,100%,,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:50:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:50:20,100%,100%,,100%,100%,100%,100%,100%,
2023-07-17 20:50:30,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:50:40,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:50:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:51:00,100%,100%,100%,88.9%,100%,100%,100%,100%,100%
2023-07-17 20:51:10,100%,,,100%,96.7%,100%,100%,100%,100%
2023-07-17 20:51:20,100%,,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:51:30,,,,100%,100%,100%,100%,100%,
2023-07-17 20:51:40,,,,100%,100%,100%,100%,100%,
2023-07-17 20:51:50,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:52:00,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:52:10,100%,100%,,100%,100%,100%,100%,100%,
2023-07-17 20:52:20,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:52:30,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:52:40,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:52:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:53:00,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:53:10,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:53:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:53:30,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:53:40,100%,100%,100%,100%,96.8%,100%,100%,100%,
2023-07-17 20:53:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:54:00,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-17 20:54:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:54:20,100%,100%,100%,100%,100%,100%,,100%,100%
2023-07-17 20:54:30,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:54:40,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-17 20:54:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-17 20:55:00,100%,100%,,100%,100%,100%,100%,57.1%,
