"Time","Response Within Response Time"
2023-07-17 12:30:20,95.7%
2023-07-17 12:30:30,95.7%
2023-07-17 12:30:40,95.6%
2023-07-17 12:30:50,95.8%
2023-07-17 12:31:00,95.3%
2023-07-17 12:31:10,95%
2023-07-17 12:31:20,94.3%
2023-07-17 12:31:30,89.2%
2023-07-17 12:31:40,90%
2023-07-17 12:31:50,89.7%
2023-07-17 12:32:00,89.2%
2023-07-17 12:32:10,92.1%
2023-07-17 12:32:20,92.3%
2023-07-17 12:32:30,92.5%
2023-07-17 12:32:40,92.1%
2023-07-17 12:32:50,92.5%
2023-07-17 12:33:00,93.3%
2023-07-17 12:33:10,93.9%
2023-07-17 12:33:20,98.0%
2023-07-17 12:33:30,98.0%
2023-07-17 12:33:40,98.0%
2023-07-17 12:33:50,98.1%
2023-07-17 12:34:00,100%
2023-07-17 12:34:10,100%
2023-07-17 12:34:20,100%
2023-07-17 12:34:30,100%
2023-07-17 12:34:40,100%
2023-07-17 12:34:50,100%
2023-07-17 12:35:00,100%
2023-07-17 12:35:10,100%
2023-07-17 12:35:20,100%
2023-07-17 12:35:30,100%
2023-07-17 12:35:40,100%
2023-07-17 12:35:50,100%
2023-07-17 12:36:00,98.2%
2023-07-17 12:36:10,98.1%
2023-07-17 12:36:20,98.2%
2023-07-17 12:36:30,98.4%
2023-07-17 12:36:40,98.4%
2023-07-17 12:36:50,98.4%
2023-07-17 12:37:00,98.2%
2023-07-17 12:37:10,98.2%
2023-07-17 12:37:20,98.1%
2023-07-17 12:37:30,98.1%
2023-07-17 12:37:40,97.9%
2023-07-17 12:37:50,100%
2023-07-17 12:38:00,100%
2023-07-17 12:38:10,100%
2023-07-17 12:38:20,96.1%
2023-07-17 12:38:30,95.9%
2023-07-17 12:38:40,93.8%
2023-07-17 12:38:50,94%
2023-07-17 12:39:00,94%
2023-07-17 12:39:10,94.3%
2023-07-17 12:39:20,94.5%
2023-07-17 12:39:30,94.8%
2023-07-17 12:39:40,94.4%
2023-07-17 12:39:50,94.8%
2023-07-17 12:40:00,94.6%
2023-07-17 12:40:10,97.9%
2023-07-17 12:40:20,98.0%
2023-07-17 12:40:30,100%
2023-07-17 12:40:40,100%
2023-07-17 12:40:50,100%
2023-07-17 12:41:00,100%
2023-07-17 12:41:10,100%
2023-07-17 12:41:20,100%
2023-07-17 12:41:30,100%
2023-07-17 12:41:40,100%
2023-07-17 12:41:50,100%
2023-07-17 12:42:00,98.2%
2023-07-17 12:42:10,96.5%
2023-07-17 12:42:20,96.2%
2023-07-17 12:42:30,92.9%
2023-07-17 12:42:40,91.2%
2023-07-17 12:42:50,91.4%
2023-07-17 12:43:00,90.9%
2023-07-17 12:43:10,90.6%
2023-07-17 12:43:20,90.7%
2023-07-17 12:43:30,90.6%
2023-07-17 12:43:40,90.6%
2023-07-17 12:43:50,92.9%
2023-07-17 12:44:00,92.9%
2023-07-17 12:44:10,92.9%
2023-07-17 12:44:20,95.9%
2023-07-17 12:44:30,97.8%
2023-07-17 12:44:40,97.8%
2023-07-17 12:44:50,97.8%
2023-07-17 12:45:00,97.9%
2023-07-17 12:45:10,97.9%
2023-07-17 12:45:20,98.0%
2023-07-17 12:45:30,97.9%
2023-07-17 12:45:40,97.6%
2023-07-17 12:45:50,100%
2023-07-17 12:46:00,100%
2023-07-17 12:46:10,100%
2023-07-17 12:46:20,100%
2023-07-17 12:46:30,100%
2023-07-17 12:46:40,100%
2023-07-17 12:46:50,100%
2023-07-17 12:47:00,100%
2023-07-17 12:47:10,100%
2023-07-17 12:47:20,100%
2023-07-17 12:47:30,100%
2023-07-17 12:47:40,100%
2023-07-17 12:47:50,100%
2023-07-17 12:48:00,100%
2023-07-17 12:48:10,100%
2023-07-17 12:48:20,100%
2023-07-17 12:48:30,100%
2023-07-17 12:48:40,100%
2023-07-17 12:48:50,100%
2023-07-17 12:49:00,100%
2023-07-17 12:49:10,100%
2023-07-17 12:49:20,98.4%
2023-07-17 12:49:30,98.4%
2023-07-17 12:49:40,98.2%
2023-07-17 12:49:50,98.1%
2023-07-17 12:50:00,98%
2023-07-17 12:50:10,97.9%
2023-07-17 12:50:20,97.9%
2023-07-17 12:50:30,98.0%
2023-07-17 12:50:40,98%
2023-07-17 12:50:50,97.9%
2023-07-17 12:51:00,97.7%
2023-07-17 12:51:10,100%
2023-07-17 12:51:20,100%
2023-07-17 12:51:30,100%
2023-07-17 12:51:40,100%
2023-07-17 12:51:50,100%
2023-07-17 12:52:00,100%
2023-07-17 12:52:10,100%
2023-07-17 12:52:20,100%
2023-07-17 12:52:30,100%
2023-07-17 12:52:40,100%
2023-07-17 12:52:50,100%
2023-07-17 12:53:00,100%
2023-07-17 12:53:10,100%
2023-07-17 12:53:20,100%
2023-07-17 12:53:30,100%
2023-07-17 12:53:40,100%
2023-07-17 12:53:50,100%
2023-07-17 12:54:00,100%
2023-07-17 12:54:10,100%
2023-07-17 12:54:20,100%
2023-07-17 12:54:30,100%
2023-07-17 12:54:40,100%
2023-07-17 12:54:50,100%
2023-07-17 12:55:00,100%
2023-07-17 12:55:10,100%
2023-07-17 12:55:20,100%
2023-07-17 12:55:30,100%
2023-07-17 12:55:40,100%
2023-07-17 12:55:50,100%
2023-07-17 12:56:00,100%
2023-07-17 12:56:10,100%
2023-07-17 12:56:20,100%
2023-07-17 12:56:30,96.7%
2023-07-17 12:56:40,96.8%
2023-07-17 12:56:50,96.5%
2023-07-17 12:57:00,96.6%
2023-07-17 12:57:10,94.9%
2023-07-17 12:57:20,94.7%
2023-07-17 12:57:30,94.5%
2023-07-17 12:57:40,91.7%
2023-07-17 12:57:50,92.2%
2023-07-17 12:58:00,89.8%
2023-07-17 12:58:10,90%
2023-07-17 12:58:20,93.2%
2023-07-17 12:58:30,93.0%
2023-07-17 12:58:40,93.3%
2023-07-17 12:58:50,93.0%
2023-07-17 12:59:00,94.2%
2023-07-17 12:59:10,94.1%
2023-07-17 12:59:20,93.9%
2023-07-17 12:59:30,97.7%
2023-07-17 12:59:40,97.7%
2023-07-17 12:59:50,100%
2023-07-17 13:00:00,100%
2023-07-17 13:00:10,100%
2023-07-17 13:00:20,96.4%
2023-07-17 13:00:30,96.3%
2023-07-17 13:00:40,95.1%
2023-07-17 13:00:50,95.5%
2023-07-17 13:01:00,95.6%
2023-07-17 13:01:10,95.5%
2023-07-17 13:01:20,95.5%
2023-07-17 13:01:30,95.3%
2023-07-17 13:01:40,94.7%
2023-07-17 13:01:50,94.9%
2023-07-17 13:02:00,94.8%
2023-07-17 13:02:10,96.2%
2023-07-17 13:02:20,96.2%
2023-07-17 13:02:30,97.8%
2023-07-17 13:02:40,95.2%
2023-07-17 13:02:50,93.0%
2023-07-17 13:03:00,93.8%
2023-07-17 13:03:10,93.6%
2023-07-17 13:03:20,91.8%
2023-07-17 13:03:30,90.2%
2023-07-17 13:03:40,89.1%
2023-07-17 13:03:50,86.7%
2023-07-17 13:04:00,88.9%
2023-07-17 13:04:10,89.1%
2023-07-17 13:04:20,89.6%
2023-07-17 13:04:30,91.5%
2023-07-17 13:04:40,93.5%
2023-07-17 13:04:50,93.2%
2023-07-17 13:05:00,93.2%
2023-07-17 13:05:10,95.2%
2023-07-17 13:05:20,97.7%
2023-07-17 13:05:30,97.8%
2023-07-17 13:05:40,100%
2023-07-17 13:05:50,100%
2023-07-17 13:06:00,100%
2023-07-17 13:06:10,100%
2023-07-17 13:06:20,100%
2023-07-17 13:06:30,100%
2023-07-17 13:06:40,100%
2023-07-17 13:06:50,100%
2023-07-17 13:07:00,100%
2023-07-17 13:07:10,100%
2023-07-17 13:07:20,100%
2023-07-17 13:07:30,100%
2023-07-17 13:07:40,100%
2023-07-17 13:07:50,100%
2023-07-17 13:08:00,100%
2023-07-17 13:08:10,100%
2023-07-17 13:08:20,100%
2023-07-17 13:08:30,100%
2023-07-17 13:08:40,100%
2023-07-17 13:08:50,100%
2023-07-17 13:09:00,100%
2023-07-17 13:09:10,100%
2023-07-17 13:09:20,98.2%
2023-07-17 13:09:30,98.2%
2023-07-17 13:09:40,96.6%
2023-07-17 13:09:50,96.7%
2023-07-17 13:10:00,96.6%
2023-07-17 13:10:10,94.9%
2023-07-17 13:10:20,94.8%
2023-07-17 13:10:30,95.3%
2023-07-17 13:10:40,94.9%
2023-07-17 13:10:50,94.6%
2023-07-17 13:11:00,94.8%
2023-07-17 13:11:10,96.5%
2023-07-17 13:11:20,96.4%
2023-07-17 13:11:30,98%
2023-07-17 13:11:40,97.9%
2023-07-17 13:11:50,98.0%
2023-07-17 13:12:00,100%
2023-07-17 13:12:10,96.2%
2023-07-17 13:12:20,95.9%
2023-07-17 13:12:30,96%
2023-07-17 13:12:40,96%
2023-07-17 13:12:50,95.7%
2023-07-17 13:13:00,95.5%
2023-07-17 13:13:10,95.8%
2023-07-17 13:13:20,95.9%
2023-07-17 13:13:30,95.9%
2023-07-17 13:13:40,95.7%
2023-07-17 13:13:50,95.7%
2023-07-17 13:14:00,100%
2023-07-17 13:14:10,95.6%
2023-07-17 13:14:20,95.6%
2023-07-17 13:14:30,93.6%
2023-07-17 13:14:40,93.6%
2023-07-17 13:14:50,91.8%
2023-07-17 13:15:00,91.1%
2023-07-17 13:15:10,91.7%
2023-07-17 13:15:20,90.0%
2023-07-17 13:15:30,90.0%
2023-07-17 13:15:40,87.2%
2023-07-17 13:15:50,88.5%
2023-07-17 13:16:00,91.8%
2023-07-17 13:16:10,92%
2023-07-17 13:16:20,93.9%
2023-07-17 13:16:30,91.8%
2023-07-17 13:16:40,93.9%
2023-07-17 13:16:50,94%
2023-07-17 13:17:00,93.8%
2023-07-17 13:17:10,95.7%
2023-07-17 13:17:20,95.7%
2023-07-17 13:17:30,98.0%
2023-07-17 13:17:40,98.0%
2023-07-17 13:17:50,98.0%
2023-07-17 13:18:00,95.9%
2023-07-17 13:18:10,96%
2023-07-17 13:18:20,98.1%
2023-07-17 13:18:30,98.2%
2023-07-17 13:18:40,98.2%
2023-07-17 13:18:50,98.2%
2023-07-17 13:19:00,98.2%
2023-07-17 13:19:10,98.4%
2023-07-17 13:19:20,98.3%
2023-07-17 13:19:30,98.1%
2023-07-17 13:19:40,98.2%
2023-07-17 13:19:50,100%
2023-07-17 13:20:00,100%
2023-07-17 13:20:10,100%
2023-07-17 13:20:20,100%
2023-07-17 13:20:30,100%
2023-07-17 13:20:40,100%
2023-07-17 13:20:50,100%
2023-07-17 13:21:00,100%
2023-07-17 13:21:10,100%
2023-07-17 13:21:20,100%
2023-07-17 13:21:30,98.1%
2023-07-17 13:21:40,98.1%
2023-07-17 13:21:50,98.1%
2023-07-17 13:22:00,94.9%
2023-07-17 13:22:10,95.1%
2023-07-17 13:22:20,95.4%
2023-07-17 13:22:30,93.0%
2023-07-17 13:22:40,92.9%
2023-07-17 13:22:50,93.2%
2023-07-17 13:23:00,91.8%
2023-07-17 13:23:10,91.5%
2023-07-17 13:23:20,92.9%
2023-07-17 13:23:30,91.7%
2023-07-17 13:23:40,91.4%
2023-07-17 13:23:50,93.5%
2023-07-17 13:24:00,93.0%
2023-07-17 13:24:10,92.2%
2023-07-17 13:24:20,95.7%
2023-07-17 13:24:30,95.7%
2023-07-17 13:24:40,95.3%
2023-07-17 13:24:50,97.6%
2023-07-17 13:25:00,97.8%
2023-07-17 13:25:10,97.8%
2023-07-17 13:25:20,100%
2023-07-17 13:25:30,100%
2023-07-17 13:25:40,100%
2023-07-17 13:25:50,100%
2023-07-17 13:26:00,100%
2023-07-17 13:26:10,100%
2023-07-17 13:26:20,100%
2023-07-17 13:26:30,100%
2023-07-17 13:26:40,94.1%
2023-07-17 13:26:50,94.5%
2023-07-17 13:27:00,94.4%
2023-07-17 13:27:10,94%
2023-07-17 13:27:20,92.2%
2023-07-17 13:27:30,91.8%
2023-07-17 13:27:40,91.5%
2023-07-17 13:27:50,91.5%
2023-07-17 13:28:00,91.3%
2023-07-17 13:28:10,90.9%
2023-07-17 13:28:20,91.1%
2023-07-17 13:28:30,97.8%
2023-07-17 13:28:40,97.4%
2023-07-17 13:28:50,97.3%
2023-07-17 13:29:00,97.5%
2023-07-17 13:29:10,100%
2023-07-17 13:29:20,100%
2023-07-17 13:29:30,100%
