"Time","POST /login (SRinT)","POST /login (SR)"
2023-07-16 20:05:20,0.400,0.400
2023-07-16 20:05:30,0.200,0.200
2023-07-16 20:05:40,0.300,0.300
2023-07-16 20:05:50,0.900,0.900
2023-07-16 20:06:00,0.600,0.600
2023-07-16 20:06:10,0.300,0.300
2023-07-16 20:06:20,0.400,0.400
2023-07-16 20:06:30,0.700,0.700
2023-07-16 20:06:40,0.200,0.200
2023-07-16 20:06:50,0.500,0.500
2023-07-16 20:07:00,0.600,0.600
2023-07-16 20:07:10,0.600,0.600
2023-07-16 20:07:20,0.700,0.700
2023-07-16 20:07:30,0.100,0.100
2023-07-16 20:07:40,0.200,0.200
2023-07-16 20:07:50,0.600,0.600
2023-07-16 20:08:00,0.300,0.300
2023-07-16 20:08:10,0.200,0.200
2023-07-16 20:08:20,0.300,0.300
2023-07-16 20:08:30,0.500,0.500
2023-07-16 20:08:40,0.800,0.800
2023-07-16 20:08:50,0.500,0.500
2023-07-16 20:09:00,0.300,0.300
2023-07-16 20:09:10,0.500,0.500
2023-07-16 20:09:20,0.200,0.200
2023-07-16 20:09:30,0.300,0.300
2023-07-16 20:09:40,0.200,0.200
2023-07-16 20:10:00,0.100,0.200
2023-07-16 20:10:10,0.100,0.100
2023-07-16 20:10:20,0.100,0.100
2023-07-16 20:10:30,0.700,0.700
2023-07-16 20:10:40,0.700,0.700
2023-07-16 20:10:50,0.200,0.200
2023-07-16 20:11:00,0.600,0.600
2023-07-16 20:11:10,0.800,0.800
2023-07-16 20:11:20,0.600,0.600
2023-07-16 20:11:30,0.900,0.900
2023-07-16 20:11:40,0.100,0.100
2023-07-16 20:11:50,0.200,0.200
2023-07-16 20:12:00,0.200,0.200
2023-07-16 20:12:10,0.300,0.300
2023-07-16 20:12:20,0.300,0.300
2023-07-16 20:12:30,0.700,0.700
2023-07-16 20:12:40,0.600,0.600
2023-07-16 20:12:50,0.400,0.400
2023-07-16 20:13:00,0.300,0.300
2023-07-16 20:13:10,0.300,0.300
2023-07-16 20:13:20,0.400,0.400
2023-07-16 20:13:30,0.400,0.400
2023-07-16 20:13:40,0.700,0.700
2023-07-16 20:13:50,0.500,0.500
2023-07-16 20:14:00,0.400,0.400
2023-07-16 20:14:10,0.400,0.400
2023-07-16 20:14:20,0.400,0.400
2023-07-16 20:14:30,0.300,0.300
2023-07-16 20:14:40,0.300,0.300
2023-07-16 20:14:50,0.100,0.100
2023-07-16 20:15:00,0.100,0.100
2023-07-16 20:15:10,0.700,0.800
2023-07-16 20:15:20,1,1
2023-07-16 20:15:30,0.500,0.500
2023-07-16 20:15:40,0.200,0.200
2023-07-16 20:15:50,0.600,0.600
2023-07-16 20:16:00,0.500,0.500
2023-07-16 20:16:10,0.100,0.100
2023-07-16 20:16:20,0.400,0.400
2023-07-16 20:16:30,0.200,0.200
2023-07-16 20:16:40,0.400,0.400
2023-07-16 20:16:50,0.400,0.400
2023-07-16 20:17:00,0.200,0.200
2023-07-16 20:17:10,0.300,0.300
2023-07-16 20:17:20,0.500,0.500
2023-07-16 20:17:30,0.600,0.600
2023-07-16 20:17:40,0.600,0.600
2023-07-16 20:17:50,0.400,0.500
2023-07-16 20:18:00,0.400,0.400
2023-07-16 20:18:10,0.700,0.700
2023-07-16 20:18:20,0.400,0.400
2023-07-16 20:18:30,0.400,0.400
2023-07-16 20:18:40,0.500,0.500
2023-07-16 20:18:50,0.400,0.400
2023-07-16 20:19:00,0.400,0.400
2023-07-16 20:19:10,0.300,0.300
2023-07-16 20:19:20,0.400,0.400
2023-07-16 20:19:30,0.500,0.500
2023-07-16 20:19:40,0.400,0.400
2023-07-16 20:19:50,0.500,0.500
2023-07-16 20:20:00,0.500,0.500
2023-07-16 20:20:10,0.300,0.300
2023-07-16 20:20:20,0.500,0.500
2023-07-16 20:20:30,0.400,0.400
2023-07-16 20:20:40,0.500,0.500
2023-07-16 20:20:50,0.700,0.700
2023-07-16 20:21:00,0.400,0.400
2023-07-16 20:21:10,0.400,0.400
2023-07-16 20:21:20,0.600,0.600
2023-07-16 20:21:30,0.400,0.400
2023-07-16 20:21:40,0.200,0.200
2023-07-16 20:21:50,0.200,0.200
2023-07-16 20:22:00,0.300,0.300
2023-07-16 20:22:10,0.600,0.600
2023-07-16 20:22:20,0.200,0.200
2023-07-16 20:22:30,0.400,0.400
2023-07-16 20:22:40,0.300,0.300
2023-07-16 20:22:50,0.500,0.500
2023-07-16 20:23:00,0.400,0.400
2023-07-16 20:23:10,0.100,0.100
2023-07-16 20:23:20,0.800,0.800
2023-07-16 20:23:30,0.500,0.500
2023-07-16 20:23:40,0.600,0.600
2023-07-16 20:23:50,0.400,0.400
2023-07-16 20:24:00,0.600,0.600
