"Time","Response Within Response Time"
2023-07-16 14:05:20,100%
2023-07-16 14:05:30,100%
2023-07-16 14:05:40,100%
2023-07-16 14:05:50,100%
2023-07-16 14:06:00,100%
2023-07-16 14:06:10,100%
2023-07-16 14:06:20,100%
2023-07-16 14:06:30,100%
2023-07-16 14:06:40,100%
2023-07-16 14:06:50,100%
2023-07-16 14:07:00,100%
2023-07-16 14:07:10,100%
2023-07-16 14:07:20,98%
2023-07-16 14:07:30,97.9%
2023-07-16 14:07:40,97.8%
2023-07-16 14:07:50,98.1%
2023-07-16 14:08:00,98.2%
2023-07-16 14:08:10,98.2%
2023-07-16 14:08:20,98.1%
2023-07-16 14:08:30,98.0%
2023-07-16 14:08:40,98.0%
2023-07-16 14:08:50,98.2%
2023-07-16 14:09:00,98.1%
2023-07-16 14:09:10,100%
2023-07-16 14:09:20,100%
2023-07-16 14:09:30,100%
2023-07-16 14:09:40,100%
2023-07-16 14:09:50,100%
2023-07-16 14:10:00,100%
2023-07-16 14:10:10,100%
2023-07-16 14:10:20,100%
2023-07-16 14:10:30,100%
2023-07-16 14:10:40,100%
2023-07-16 14:10:50,100%
2023-07-16 14:11:00,95.7%
2023-07-16 14:11:10,95.8%
2023-07-16 14:11:20,95.7%
2023-07-16 14:11:30,95.5%
2023-07-16 14:11:40,95.6%
2023-07-16 14:11:50,96%
2023-07-16 14:12:00,96.2%
2023-07-16 14:12:10,96.3%
2023-07-16 14:12:20,96.2%
2023-07-16 14:12:30,95.9%
2023-07-16 14:12:40,96.4%
2023-07-16 14:12:50,100%
2023-07-16 14:13:00,100%
2023-07-16 14:13:10,100%
2023-07-16 14:13:20,100%
2023-07-16 14:13:30,100%
2023-07-16 14:13:40,100%
2023-07-16 14:13:50,100%
2023-07-16 14:14:00,100%
2023-07-16 14:14:10,100%
2023-07-16 14:14:20,100%
2023-07-16 14:14:30,100%
2023-07-16 14:14:40,100%
2023-07-16 14:14:50,100%
2023-07-16 14:15:00,100%
2023-07-16 14:15:10,100%
2023-07-16 14:15:20,100%
2023-07-16 14:15:30,100%
2023-07-16 14:15:40,100%
2023-07-16 14:15:50,100%
2023-07-16 14:16:00,100%
2023-07-16 14:16:10,100%
2023-07-16 14:16:20,100%
2023-07-16 14:16:30,100%
2023-07-16 14:16:40,100%
