"Time","GET /login 20ms","GET /signup 20ms","POST /logout 20ms","GET / 30ms","GET /home 30ms","POST /deposit 300ms","POST /payment 300ms","POST /login 2000ms","POST /signup 3000ms"
2023-07-15 20:52:10,,,,93.3%,100%,100%,100%,100%,
2023-07-15 20:52:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-15 20:52:30,100%,100%,100%,90%,95.8%,100%,100%,100%,100%
2023-07-15 20:52:40,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-15 20:52:50,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-15 20:53:00,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-15 20:53:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-15 20:53:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-15 20:53:30,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-15 20:53:40,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-15 20:53:50,100%,100%,100%,100%,95.7%,100%,100%,100%,100%
2023-07-15 20:54:00,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-15 20:54:10,100%,100%,100%,100%,96.0%,100%,100%,100%,
2023-07-15 20:54:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-15 20:54:30,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-15 20:54:40,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-15 20:54:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-15 20:55:00,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-15 20:55:10,100%,100%,,100%,100%,100%,100%,100%,
2023-07-15 20:55:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-15 20:55:30,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-15 20:55:40,100%,100%,100%,100%,100%,100%,,100%,100%
2023-07-15 20:55:50,100%,100%,100%,100%,94.7%,100%,100%,100%,
2023-07-15 20:56:00,100%,100%,,85.7%,100%,100%,100%,100%,100%
2023-07-15 20:56:10,,,,100%,100%,100%,100%,100%,
2023-07-15 20:56:20,,,,88.9%,100%,100%,100%,100%,
2023-07-15 20:56:30,,,,100%,100%,100%,100%,100%,
2023-07-15 20:56:40,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-15 20:56:50,100%,100%,,100%,100%,100%,100%,100%,
2023-07-15 20:57:00,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-15 20:57:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-15 20:57:20,100%,100%,100%,85.7%,100%,100%,100%,100%,100%
2023-07-15 20:57:30,100%,100%,100%,100%,100%,,100%,100%,
2023-07-15 20:57:40,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-15 20:57:50,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-15 20:58:00,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-15 20:58:10,100%,,,100%,100%,100%,100%,100%,
2023-07-15 20:58:20,100%,,,100%,100%,100%,100%,100%,
2023-07-15 20:58:30,100%,100%,100%,100%,100%,100%,100%,88.9%,
2023-07-15 20:58:40,100%,100%,,100%,100%,100%,100%,100%,
2023-07-15 20:58:50,100%,100%,,100%,100%,100%,100%,100%,
2023-07-15 20:59:00,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-15 20:59:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-15 20:59:20,100%,,100%,100%,100%,100%,100%,100%,
2023-07-15 20:59:30,100%,100%,,90%,100%,100%,100%,100%,100%
2023-07-15 20:59:40,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-15 20:59:50,100%,100%,100%,86.7%,88.5%,100%,100%,80%,100%
2023-07-15 21:00:00,100%,,,100%,100%,100%,100%,100%,100%
2023-07-15 21:00:10,100%,,,100%,96.3%,100%,100%,100%,
2023-07-15 21:00:20,100%,,,100%,100%,100%,100%,100%,
2023-07-15 21:00:30,,,,87.5%,100%,100%,100%,100%,
