"Time","GET /login 20ms","GET /signup 20ms","POST /logout 20ms","GET / 30ms","GET /home 30ms","POST /deposit 300ms","POST /payment 300ms","POST /login 2000ms","POST /signup 3000ms"
2023-07-18 01:09:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:09:30,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:09:40,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:09:50,100%,,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:10:00,100%,100%,,90%,100%,100%,100%,100%,
2023-07-18 01:10:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:10:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:10:30,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:10:40,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:10:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:11:00,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:11:10,,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:11:20,100%,100%,100%,86.7%,100%,100%,100%,100%,
2023-07-18 01:11:30,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:11:40,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:11:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:12:00,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:12:10,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:12:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:12:30,,,,100%,100%,100%,100%,100%,100%
2023-07-18 01:12:40,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:12:50,,,,100%,96.6%,100%,100%,100%,
2023-07-18 01:13:00,,,,100%,100%,100%,100%,100%,
2023-07-18 01:13:10,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:13:20,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:13:30,100%,100%,100%,100%,100%,100%,,100%,100%
2023-07-18 01:13:40,,,,100%,100%,100%,100%,100%,100%
2023-07-18 01:13:50,100%,100%,100%,100%,96.6%,100%,100%,100%,
2023-07-18 01:14:00,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:14:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:14:20,100%,,100%,100%,100%,100%,100%,100%,
2023-07-18 01:14:30,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:14:40,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:14:50,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:15:00,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:15:10,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:15:20,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:15:30,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:15:40,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:15:50,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:16:00,,,,100%,100%,100%,100%,100%,
2023-07-18 01:16:10,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:16:20,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:16:30,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:16:40,100%,,,100%,100%,100%,100%,100%,100%
2023-07-18 01:16:50,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:17:00,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:17:10,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:17:20,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:17:30,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:17:40,,,,100%,100%,100%,100%,100%,100%
2023-07-18 01:17:50,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:18:00,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:18:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:18:20,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:18:30,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:18:40,100%,100%,100%,100%,96.8%,100%,100%,100%,100%
2023-07-18 01:18:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:19:00,,,,100%,100%,100%,100%,100%,
2023-07-18 01:19:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:19:20,,,,100%,100%,100%,100%,100%,
2023-07-18 01:19:30,100%,100%,100%,100%,95.5%,100%,100%,100%,100%
2023-07-18 01:19:40,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:19:50,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:20:00,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:20:10,100%,100%,100%,100%,100%,100%,100%,,100%
2023-07-18 01:20:20,,100%,,100%,100%,100%,100%,80%,100%
2023-07-18 01:20:30,,,,100%,100%,100%,100%,100%,
2023-07-18 01:20:40,,,,100%,100%,100%,100%,100%,
2023-07-18 01:20:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:21:00,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:21:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:21:20,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:21:30,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:21:40,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:21:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:22:00,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:22:10,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:22:20,,,,100%,100%,100%,100%,100%,
2023-07-18 01:22:30,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:22:40,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:22:50,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:23:00,,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:23:10,,,,100%,100%,100%,100%,100%,
2023-07-18 01:23:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:23:30,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:23:40,,,,100%,100%,100%,100%,100%,100%
2023-07-18 01:23:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:24:00,,,,100%,100%,100%,100%,100%,
2023-07-18 01:24:10,,,,100%,100%,100%,100%,100%,
2023-07-18 01:24:20,100%,,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:24:30,100%,100%,100%,100%,96%,100%,100%,100%,100%
2023-07-18 01:24:40,,,,100%,100%,100%,100%,100%,
2023-07-18 01:24:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:25:00,,,,100%,100%,100%,100%,100%,
2023-07-18 01:25:10,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:25:20,100%,,,90.0%,100%,100%,100%,100%,100%
2023-07-18 01:25:30,100%,100%,100%,90.9%,100%,100%,100%,100%,
2023-07-18 01:25:40,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:25:50,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:26:00,,,,100%,100%,100%,100%,100%,100%
2023-07-18 01:26:10,100%,100%,100%,100%,100%,80%,100%,100%,
2023-07-18 01:26:20,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:26:30,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:26:40,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:26:50,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:27:00,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:27:10,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:27:20,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:27:30,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:27:40,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:27:50,100%,100%,,100%,100%,100%,85.7%,100%,100%
2023-07-18 01:28:00,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:28:10,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:28:20,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:28:30,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:28:40,,100%,,100%,100%,100%,100%,70%,100%
2023-07-18 01:28:50,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:29:00,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:29:10,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:29:20,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:29:30,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:29:40,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:29:50,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:30:00,,,,100%,100%,100%,100%,100%,100%
2023-07-18 01:30:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:30:20,,,,100%,100%,100%,100%,100%,
2023-07-18 01:30:30,,,,100%,100%,100%,100%,100%,
2023-07-18 01:30:40,100%,,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:30:50,,,,100%,100%,100%,100%,100%,
2023-07-18 01:31:00,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:31:10,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:31:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:31:30,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:31:40,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:31:50,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:32:00,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:32:10,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:32:20,100%,,,100%,100%,100%,100%,100%,100%
2023-07-18 01:32:30,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:32:40,,,,100%,100%,100%,100%,100%,100%
2023-07-18 01:32:50,,,,100%,100%,100%,100%,100%,
2023-07-18 01:33:00,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:33:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:33:20,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:33:30,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:33:40,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:33:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:34:00,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:34:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:34:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:34:30,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:34:40,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:34:50,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:35:00,,,,100%,100%,100%,100%,100%,
2023-07-18 01:35:10,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:35:20,100%,100%,100%,100%,100%,100%,100%,83.3%,100%
2023-07-18 01:35:30,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:35:40,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:35:50,100%,,100%,100%,100%,100%,100%,80%,100%
2023-07-18 01:36:00,100%,100%,100%,100%,96.2%,100%,100%,100%,100%
2023-07-18 01:36:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:36:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:36:30,100%,100%,100%,100%,100%,100%,,100%,100%
2023-07-18 01:36:40,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:36:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:37:00,,,,100%,100%,100%,100%,100%,100%
2023-07-18 01:37:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:37:20,,,,100%,100%,100%,100%,100%,
2023-07-18 01:37:30,,,,100%,100%,100%,100%,100%,
2023-07-18 01:37:40,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:37:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:38:00,,,,100%,100%,100%,100%,100%,
2023-07-18 01:38:10,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:38:20,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:38:30,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:38:40,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:38:50,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:39:00,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:39:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:39:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:39:30,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:39:40,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:39:50,100%,100%,,100%,96.0%,100%,100%,100%,100%
2023-07-18 01:40:00,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:40:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:40:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:40:30,100%,,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:40:40,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:40:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:41:00,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:41:10,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:41:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:41:30,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:41:40,100%,,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:41:50,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:42:00,,,,100%,100%,100%,100%,100%,100%
2023-07-18 01:42:10,,,,100%,100%,100%,100%,100%,
2023-07-18 01:42:20,,,,100%,100%,100%,100%,100%,
2023-07-18 01:42:30,100%,,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:42:40,,,,100%,100%,100%,100%,100%,
2023-07-18 01:42:50,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:43:00,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:43:10,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:43:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:43:30,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:43:40,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:43:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:44:00,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:44:10,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:44:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:44:30,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:44:40,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:44:50,100%,,,100%,100%,100%,100%,90.9%,100%
2023-07-18 01:45:00,100%,,,100%,100%,100%,100%,100%,
2023-07-18 01:45:10,100%,,,100%,100%,100%,100%,100%,
2023-07-18 01:45:20,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:45:30,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:45:40,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:45:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:46:00,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:46:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:46:20,100%,100%,,100%,100%,100%,100%,75.0%,100%
2023-07-18 01:46:30,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:46:40,100%,,,100%,100%,100%,,75%,100%
2023-07-18 01:46:50,100%,,100%,100%,100%,100%,100%,87.5%,
2023-07-18 01:47:00,100%,,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:47:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:47:20,100%,100%,100%,100%,100%,100%,100%,57.1%,100%
2023-07-18 01:47:30,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:47:40,100%,100%,100%,100%,100%,100%,100%,88.9%,100%
2023-07-18 01:47:50,100%,100%,,100%,100%,100%,100%,75.0%,100%
2023-07-18 01:48:00,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:48:10,100%,100%,100%,85.7%,100%,100%,100%,71.4%,100%
2023-07-18 01:48:20,100%,100%,100%,100%,96.7%,100%,100%,100%,100%
2023-07-18 01:48:30,100%,100%,100%,100%,100%,100%,100%,87.5%,0%
2023-07-18 01:48:40,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:48:50,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:49:00,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:49:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:49:20,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:49:30,100%,,,100%,96.8%,100%,100%,100%,100%
2023-07-18 01:49:40,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:49:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:50:00,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:50:10,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:50:20,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:50:30,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:50:40,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:50:50,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:51:00,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:51:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:51:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:51:30,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:51:40,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:51:50,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:52:00,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:52:10,100%,100%,100%,100%,96.3%,100%,100%,100%,100%
2023-07-18 01:52:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:52:30,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:52:40,100%,100%,,100%,100%,100%,100%,100%,
2023-07-18 01:52:50,100%,100%,100%,100%,100%,100%,100%,83.3%,100%
2023-07-18 01:53:00,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:53:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:53:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:53:30,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:53:40,100%,100%,,100%,100%,100%,100%,90.9%,100%
2023-07-18 01:53:50,100%,100%,100%,100%,100%,100%,100%,85.7%,100%
2023-07-18 01:54:00,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:54:10,100%,100%,,100%,95.7%,100%,100%,66.7%,
2023-07-18 01:54:20,100%,100%,100%,87.5%,100%,100%,100%,77.8%,100%
2023-07-18 01:54:30,100%,100%,,100%,95.8%,100%,100%,88.9%,
2023-07-18 01:54:40,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:54:50,100%,100%,100%,100%,94.7%,100%,100%,100%,100%
2023-07-18 01:55:00,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:55:10,100%,100%,,100%,100%,100%,100%,75.0%,100%
2023-07-18 01:55:20,100%,,,100%,100%,100%,100%,100%,
2023-07-18 01:55:30,100%,,,90.0%,100%,100%,100%,91.7%,
2023-07-18 01:55:40,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:55:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:56:00,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:56:10,,,,100%,100%,100%,100%,100%,
2023-07-18 01:56:20,,,,100%,100%,100%,100%,100%,
2023-07-18 01:56:30,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:56:40,100%,100%,100%,100%,100%,100%,100%,90.9%,100%
2023-07-18 01:56:50,100%,,,100%,100%,100%,100%,100%,
2023-07-18 01:57:00,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:57:10,100%,,,100%,100%,100%,100%,100%,
2023-07-18 01:57:20,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:57:30,100%,100%,,100%,100%,100%,100%,100%,100%
2023-07-18 01:57:40,100%,,,100%,100%,100%,100%,100%,100%
2023-07-18 01:57:50,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:58:00,100%,100%,100%,100%,100%,100%,100%,100%,
2023-07-18 01:58:10,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:58:20,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:58:30,100%,100%,100%,100%,100%,100%,100%,100%,100%
2023-07-18 01:58:40,100%,,100%,100%,100%,100%,100%,100%,
2023-07-18 01:58:50,100%,100%,100%,100%,100%,100%,100%,100%,100%
