"Time","Response Within Response Time"
2023-07-17 17:15:20,98.0%
2023-07-17 17:15:30,98.5%
2023-07-17 17:15:40,99.0%
2023-07-17 17:15:50,99.5%
2023-07-17 17:16:00,100%
2023-07-17 17:16:10,100%
2023-07-17 17:16:20,99.5%
2023-07-17 17:16:30,98.5%
2023-07-17 17:16:40,98.6%
2023-07-17 17:16:50,98.6%
2023-07-17 17:17:00,98.6%
2023-07-17 17:17:10,98.6%
2023-07-17 17:17:20,97.7%
2023-07-17 17:17:30,97.3%
2023-07-17 17:17:40,96.4%
2023-07-17 17:17:50,96.4%
2023-07-17 17:18:00,96.3%
2023-07-17 17:18:10,96.3%
2023-07-17 17:18:20,96.2%
2023-07-17 17:18:30,96.2%
2023-07-17 17:18:40,96.2%
2023-07-17 17:18:50,96.2%
2023-07-17 17:19:00,96.1%
2023-07-17 17:19:10,96.1%
2023-07-17 17:19:20,96.0%
2023-07-17 17:19:30,96.1%
2023-07-17 17:19:40,96.0%
2023-07-17 17:19:50,96.1%
2023-07-17 17:20:00,96.2%
2023-07-17 17:20:10,96.2%
2023-07-17 17:20:20,96.2%
2023-07-17 17:20:30,96.2%
2023-07-17 17:20:40,96.3%
2023-07-17 17:20:50,96.2%
2023-07-17 17:21:00,96.3%
2023-07-17 17:21:10,96.7%
2023-07-17 17:21:20,97.2%
2023-07-17 17:21:30,97.1%
2023-07-17 17:21:40,96.7%
2023-07-17 17:21:50,96.7%
2023-07-17 17:22:00,96.2%
2023-07-17 17:22:10,97.1%
2023-07-17 17:22:20,97.6%
2023-07-17 17:22:30,98.6%
2023-07-17 17:22:40,97.2%
2023-07-17 17:22:50,97.2%
2023-07-17 17:23:00,97.3%
2023-07-17 17:23:10,97.0%
2023-07-17 17:23:20,97.0%
2023-07-17 17:23:30,97.0%
2023-07-17 17:23:40,96.3%
2023-07-17 17:23:50,96.3%
2023-07-17 17:24:00,96.3%
2023-07-17 17:24:10,96.3%
2023-07-17 17:24:20,96.3%
2023-07-17 17:24:30,96.3%
2023-07-17 17:24:40,96.2%
2023-07-17 17:24:50,96.1%
2023-07-17 17:25:00,96.0%
2023-07-17 17:25:10,96.0%
