"Time","Response Within Response Time"
2023-07-15 16:50:00,100%
2023-07-15 16:50:10,100%
2023-07-15 16:50:20,100%
2023-07-15 16:50:30,100%
2023-07-15 16:50:40,100%
2023-07-15 16:50:50,100%
2023-07-15 16:51:00,100%
2023-07-15 16:51:10,100%
2023-07-15 16:51:20,98.3%
2023-07-15 16:51:30,98.2%
2023-07-15 16:51:40,98.4%
2023-07-15 16:51:50,98.4%
2023-07-15 16:52:00,98.4%
2023-07-15 16:52:10,98.3%
2023-07-15 16:52:20,98.3%
2023-07-15 16:52:30,98.1%
2023-07-15 16:52:40,98.1%
2023-07-15 16:52:50,98.1%
2023-07-15 16:53:00,98.2%
2023-07-15 16:53:10,100%
2023-07-15 16:53:20,100%
2023-07-15 16:53:30,100%
2023-07-15 16:53:40,100%
2023-07-15 16:53:50,100%
2023-07-15 16:54:00,100%
2023-07-15 16:54:10,100%
2023-07-15 16:54:20,100%
2023-07-15 16:54:30,100%
2023-07-15 16:54:40,100%
2023-07-15 16:54:50,100%
2023-07-15 16:55:00,100%
2023-07-15 16:55:10,100%
2023-07-15 16:55:20,100%
2023-07-15 16:55:30,100%
2023-07-15 16:55:40,100%
2023-07-15 16:55:50,100%
2023-07-15 16:56:00,97.9%
2023-07-15 16:56:10,95.3%
2023-07-15 16:56:20,95.1%
2023-07-15 16:56:30,95%
2023-07-15 16:56:40,94.6%
2023-07-15 16:56:50,94.1%
2023-07-15 16:57:00,93.8%
2023-07-15 16:57:10,94.1%
2023-07-15 16:57:20,94.1%
2023-07-15 16:57:30,94.6%
2023-07-15 16:57:40,94.7%
2023-07-15 16:57:50,97.5%
2023-07-15 16:58:00,100%
2023-07-15 16:58:10,98.0%
2023-07-15 16:58:20,96.2%
2023-07-15 16:58:30,96.1%
2023-07-15 16:58:40,96.1%
2023-07-15 16:58:50,96.2%
2023-07-15 16:59:00,95.8%
2023-07-15 16:59:10,96%
2023-07-15 16:59:20,95.9%
2023-07-15 16:59:30,95.9%
2023-07-15 16:59:40,95.5%
2023-07-15 16:59:50,95.5%
2023-07-15 17:00:00,97.7%
2023-07-15 17:00:10,100%
2023-07-15 17:00:20,100%
2023-07-15 17:00:30,96.0%
2023-07-15 17:00:40,96.3%
2023-07-15 17:00:50,96.6%
2023-07-15 17:01:00,96.6%
2023-07-15 17:01:10,95.2%
2023-07-15 17:01:20,95.4%
2023-07-15 17:01:30,96.0%
2023-07-15 17:01:40,96.2%
2023-07-15 17:01:50,96.5%
2023-07-15 17:02:00,96.5%
2023-07-15 17:02:10,96.6%
2023-07-15 17:02:20,97.7%
2023-07-15 17:02:30,97.6%
2023-07-15 17:02:40,96.6%
2023-07-15 17:02:50,96.6%
2023-07-15 17:03:00,96.5%
2023-07-15 17:03:10,96.7%
2023-07-15 17:03:20,96.5%
2023-07-15 17:03:30,96.3%
2023-07-15 17:03:40,96.1%
2023-07-15 17:03:50,96.3%
2023-07-15 17:04:00,96.3%
2023-07-15 17:04:10,92.8%
2023-07-15 17:04:20,90%
2023-07-15 17:04:30,90.6%
2023-07-15 17:04:40,90.9%
2023-07-15 17:04:50,92.0%
2023-07-15 17:05:00,91.5%
2023-07-15 17:05:10,91.6%
2023-07-15 17:05:20,91.1%
2023-07-15 17:05:30,88.5%
2023-07-15 17:05:40,87.0%
2023-07-15 17:05:50,86.4%
2023-07-15 17:06:00,92.1%
2023-07-15 17:06:10,96.3%
2023-07-15 17:06:20,96.4%
2023-07-15 17:06:30,96.2%
2023-07-15 17:06:40,96.1%
2023-07-15 17:06:50,96.4%
2023-07-15 17:07:00,96.4%
2023-07-15 17:07:10,96.7%
2023-07-15 17:07:20,100%
2023-07-15 17:07:30,100%
2023-07-15 17:07:40,100%
2023-07-15 17:07:50,100%
2023-07-15 17:08:00,100%
2023-07-15 17:08:10,98.8%
2023-07-15 17:08:20,97.9%
2023-07-15 17:08:30,97.9%
2023-07-15 17:08:40,97.9%
2023-07-15 17:08:50,97.9%
2023-07-15 17:09:00,96.9%
2023-07-15 17:09:10,92.7%
2023-07-15 17:09:20,92.6%
2023-07-15 17:09:30,92.3%
2023-07-15 17:09:40,91.1%
2023-07-15 17:09:50,90%
2023-07-15 17:10:00,91.0%
2023-07-15 17:10:10,91.8%
2023-07-15 17:10:20,88.4%
2023-07-15 17:10:30,86.6%
2023-07-15 17:10:40,86.3%
2023-07-15 17:10:50,87.7%
2023-07-15 17:11:00,92.7%
2023-07-15 17:11:10,92.5%
2023-07-15 17:11:20,92.5%
2023-07-15 17:11:30,93.2%
2023-07-15 17:11:40,94.2%
2023-07-15 17:11:50,92.4%
2023-07-15 17:12:00,91.8%
2023-07-15 17:12:10,96.4%
2023-07-15 17:12:20,98.1%
2023-07-15 17:12:30,98.1%
2023-07-15 17:12:40,98.0%
2023-07-15 17:12:50,98%
2023-07-15 17:13:00,98%
2023-07-15 17:13:10,98.2%
2023-07-15 17:13:20,98.4%
2023-07-15 17:13:30,98.6%
2023-07-15 17:13:40,100%
2023-07-15 17:13:50,100%
2023-07-15 17:14:00,100%
2023-07-15 17:14:10,100%
2023-07-15 17:14:20,100%
2023-07-15 17:14:30,100%
2023-07-15 17:14:40,100%
2023-07-15 17:14:50,100%
2023-07-15 17:15:00,100%
2023-07-15 17:15:10,100%
2023-07-15 17:15:20,100%
2023-07-15 17:15:30,100%
2023-07-15 17:15:40,98.6%
2023-07-15 17:15:50,97.2%
2023-07-15 17:16:00,94.4%
2023-07-15 17:16:10,93.3%
2023-07-15 17:16:20,91.4%
2023-07-15 17:16:30,89.2%
2023-07-15 17:16:40,86.6%
2023-07-15 17:16:50,86.7%
2023-07-15 17:17:00,83.5%
2023-07-15 17:17:10,84.1%
2023-07-15 17:17:20,84.1%
2023-07-15 17:17:30,85.9%
2023-07-15 17:17:40,86.4%
2023-07-15 17:17:50,88.2%
2023-07-15 17:18:00,89.0%
2023-07-15 17:18:10,90.1%
2023-07-15 17:18:20,91.8%
2023-07-15 17:18:30,95.3%
2023-07-15 17:18:40,95.1%
2023-07-15 17:18:50,100%
2023-07-15 17:19:00,100%
2023-07-15 17:19:10,98%
2023-07-15 17:19:20,95.7%
2023-07-15 17:19:30,95.7%
2023-07-15 17:19:40,95.6%
2023-07-15 17:19:50,95.7%
2023-07-15 17:20:00,95.6%
2023-07-15 17:20:10,95.6%
2023-07-15 17:20:20,96%
2023-07-15 17:20:30,96%
2023-07-15 17:20:40,95.8%
2023-07-15 17:20:50,96.2%
2023-07-15 17:21:00,98.1%
2023-07-15 17:21:10,100%
2023-07-15 17:21:20,100%
2023-07-15 17:21:30,100%
2023-07-15 17:21:40,100%
2023-07-15 17:21:50,100%
2023-07-15 17:22:00,100%
2023-07-15 17:22:10,100%
2023-07-15 17:22:20,100%
2023-07-15 17:22:30,100%
2023-07-15 17:22:40,100%
2023-07-15 17:22:50,100%
2023-07-15 17:23:00,100%
2023-07-15 17:23:10,100%
2023-07-15 17:23:20,100%
2023-07-15 17:23:30,100%
2023-07-15 17:23:40,100%
2023-07-15 17:23:50,100%
2023-07-15 17:24:00,100%
2023-07-15 17:24:10,100%
2023-07-15 17:24:20,100%
2023-07-15 17:24:30,100%
2023-07-15 17:24:40,100%
2023-07-15 17:24:50,100%
2023-07-15 17:25:00,100%
2023-07-15 17:25:10,100%
2023-07-15 17:25:20,100%
2023-07-15 17:25:30,100%
2023-07-15 17:25:40,100%
2023-07-15 17:25:50,100%
2023-07-15 17:26:00,100%
2023-07-15 17:26:10,100%
2023-07-15 17:26:20,100%
2023-07-15 17:26:30,100%
2023-07-15 17:26:40,100%
2023-07-15 17:26:50,97.7%
2023-07-15 17:27:00,97.7%
2023-07-15 17:27:10,97.7%
2023-07-15 17:27:20,95.8%
2023-07-15 17:27:30,96.1%
2023-07-15 17:27:40,94%
2023-07-15 17:27:50,92.2%
2023-07-15 17:28:00,90.6%
2023-07-15 17:28:10,90.4%
2023-07-15 17:28:20,90.6%
2023-07-15 17:28:30,90.6%
2023-07-15 17:28:40,93.0%
2023-07-15 17:28:50,93.1%
2023-07-15 17:29:00,89.8%
2023-07-15 17:29:10,91.1%
2023-07-15 17:29:20,90.6%
2023-07-15 17:29:30,93.3%
2023-07-15 17:29:40,94.8%
2023-07-15 17:29:50,96.4%
2023-07-15 17:30:00,96.3%
2023-07-15 17:30:10,96.2%
2023-07-15 17:30:20,96.2%
2023-07-15 17:30:30,95.9%
2023-07-15 17:30:40,95.7%
2023-07-15 17:30:50,100%
2023-07-15 17:31:00,100%
2023-07-15 17:31:10,100%
2023-07-15 17:31:20,100%
2023-07-15 17:31:30,100%
2023-07-15 17:31:40,100%
2023-07-15 17:31:50,100%
2023-07-15 17:32:00,100%
2023-07-15 17:32:10,100%
2023-07-15 17:32:20,100%
2023-07-15 17:32:30,100%
2023-07-15 17:32:40,100%
2023-07-15 17:32:50,97.9%
2023-07-15 17:33:00,98.0%
2023-07-15 17:33:10,98.0%
2023-07-15 17:33:20,97.8%
2023-07-15 17:33:30,98.0%
2023-07-15 17:33:40,97.9%
2023-07-15 17:33:50,98%
2023-07-15 17:34:00,98.0%
2023-07-15 17:34:10,97.9%
2023-07-15 17:34:20,98%
2023-07-15 17:34:30,98.0%
2023-07-15 17:34:40,100%
2023-07-15 17:34:50,100%
2023-07-15 17:35:00,100%
2023-07-15 17:35:10,100%
2023-07-15 17:35:20,100%
2023-07-15 17:35:30,100%
2023-07-15 17:35:40,100%
2023-07-15 17:35:50,100%
2023-07-15 17:36:00,100%
2023-07-15 17:36:10,100%
2023-07-15 17:36:20,100%
2023-07-15 17:36:30,100%
2023-07-15 17:36:40,100%
2023-07-15 17:36:50,100%
2023-07-15 17:37:00,100%
2023-07-15 17:37:10,100%
2023-07-15 17:37:20,100%
2023-07-15 17:37:30,100%
2023-07-15 17:37:40,100%
2023-07-15 17:37:50,98.0%
2023-07-15 17:38:00,97.8%
2023-07-15 17:38:10,98.0%
2023-07-15 17:38:20,98%
2023-07-15 17:38:30,98%
2023-07-15 17:38:40,98.0%
2023-07-15 17:38:50,98.0%
2023-07-15 17:39:00,98.0%
2023-07-15 17:39:10,98.1%
2023-07-15 17:39:20,98.2%
2023-07-15 17:39:30,98.3%
2023-07-15 17:39:40,100%
2023-07-15 17:39:50,100%
2023-07-15 17:40:00,100%
2023-07-15 17:40:10,100%
2023-07-15 17:40:20,100%
2023-07-15 17:40:30,100%
2023-07-15 17:40:40,100%
2023-07-15 17:40:50,100%
2023-07-15 17:41:00,100%
2023-07-15 17:41:10,100%
2023-07-15 17:41:20,100%
2023-07-15 17:41:30,100%
2023-07-15 17:41:40,100%
2023-07-15 17:41:50,100%
2023-07-15 17:42:00,100%
2023-07-15 17:42:10,100%
2023-07-15 17:42:20,100%
2023-07-15 17:42:30,100%
2023-07-15 17:42:40,100%
2023-07-15 17:42:50,100%
2023-07-15 17:43:00,100%
2023-07-15 17:43:10,100%
2023-07-15 17:43:20,100%
2023-07-15 17:43:30,100%
2023-07-15 17:43:40,100%
2023-07-15 17:43:50,100%
2023-07-15 17:44:00,100%
2023-07-15 17:44:10,100%
2023-07-15 17:44:20,100%
2023-07-15 17:44:30,100%
2023-07-15 17:44:40,98.1%
2023-07-15 17:44:50,98.2%
2023-07-15 17:45:00,98.2%
2023-07-15 17:45:10,98.1%
2023-07-15 17:45:20,97.8%
2023-07-15 17:45:30,97.4%
2023-07-15 17:45:40,97.2%
2023-07-15 17:45:50,96.9%
2023-07-15 17:46:00,96.4%
2023-07-15 17:46:10,95.4%
2023-07-15 17:46:20,92.2%
2023-07-15 17:46:30,100%
2023-07-15 17:46:40,100%
2023-07-15 17:46:50,100%
2023-07-15 17:47:00,100%
2023-07-15 17:47:10,100%
2023-07-15 17:47:20,100%
2023-07-15 17:47:30,100%
2023-07-15 17:47:40,100%
2023-07-15 17:47:50,100%
2023-07-15 17:48:00,100%
2023-07-15 17:48:10,100%
2023-07-15 17:48:20,100%
2023-07-15 17:48:30,100%
2023-07-15 17:48:40,100%
2023-07-15 17:48:50,100%
2023-07-15 17:49:00,100%
2023-07-15 17:49:10,95.3%
2023-07-15 17:49:20,95.3%
2023-07-15 17:49:30,95.3%
2023-07-15 17:49:40,95.3%
2023-07-15 17:49:50,95.3%
2023-07-15 17:50:00,93.6%
2023-07-15 17:50:10,93.2%
2023-07-15 17:50:20,93.0%
2023-07-15 17:50:30,92.9%
2023-07-15 17:50:40,92.3%
2023-07-15 17:50:50,92.3%
2023-07-15 17:51:00,97.5%
2023-07-15 17:51:10,97.4%
2023-07-15 17:51:20,97.5%
2023-07-15 17:51:30,97.6%
2023-07-15 17:51:40,97.8%
2023-07-15 17:51:50,100%
2023-07-15 17:52:00,100%
2023-07-15 17:52:10,100%
2023-07-15 17:52:20,100%
2023-07-15 17:52:30,100%
2023-07-15 17:52:40,100%
2023-07-15 17:52:50,100%
2023-07-15 17:53:00,100%
2023-07-15 17:53:10,100%
2023-07-15 17:53:20,100%
2023-07-15 17:53:30,100%
2023-07-15 17:53:40,100%
2023-07-15 17:53:50,100%
2023-07-15 17:54:00,100%
2023-07-15 17:54:10,100%
2023-07-15 17:54:20,100%
2023-07-15 17:54:30,100%
2023-07-15 17:54:40,100%
2023-07-15 17:54:50,100%
2023-07-15 17:55:00,100%
2023-07-15 17:55:10,100%
2023-07-15 17:55:20,100%
2023-07-15 17:55:30,100%
2023-07-15 17:55:40,100%
2023-07-15 17:55:50,100%
2023-07-15 17:56:00,100%
2023-07-15 17:56:10,100%
2023-07-15 17:56:20,100%
2023-07-15 17:56:30,100%
2023-07-15 17:56:40,100%
2023-07-15 17:56:50,100%
2023-07-15 17:57:00,100%
2023-07-15 17:57:10,100%
2023-07-15 17:57:20,100%
2023-07-15 17:57:30,100%
2023-07-15 17:57:40,100%
2023-07-15 17:57:50,100%
2023-07-15 17:58:00,100%
2023-07-15 17:58:10,100%
2023-07-15 17:58:20,100%
2023-07-15 17:58:30,100%
2023-07-15 17:58:40,100%
2023-07-15 17:58:50,100%
2023-07-15 17:59:00,100%
2023-07-15 17:59:10,100%
2023-07-15 17:59:20,100%
2023-07-15 17:59:30,100%
2023-07-15 17:59:40,100%
2023-07-15 17:59:50,100%
2023-07-15 18:00:00,100%
2023-07-15 18:00:10,100%
2023-07-15 18:00:20,100%
2023-07-15 18:00:30,100%
2023-07-15 18:00:40,100%
2023-07-15 18:00:50,100%
2023-07-15 18:01:00,100%
2023-07-15 18:01:10,100%
2023-07-15 18:01:20,100%
2023-07-15 18:01:30,100%
2023-07-15 18:01:40,100%
2023-07-15 18:01:50,100%
2023-07-15 18:02:00,100%
2023-07-15 18:02:10,100%
